utc_time,x_km_EME2000,y_km_EME2000,z_km_EME2000,vx_kms,vy_kms,vz_kms,distance_from_earth_km,speed_kms
2026-04-04T14:53:51.319,-108139.87729093281,-218675.21086890972,-120149.8805235048,-0.18682243121646,-0.94913620536062,-0.5159081396997,271935.79150025954,1.0963226558547403
2026-04-04T14:57:51.319,-108184.65686055245,-218902.8785979776,-120273.62996635986,-0.18634086899655,-0.94809517739366,-0.51533738793584,272191.3597155524,1.0950707777399777
2026-04-04T15:01:51.319,-108229.32101347092,-219130.2967012262,-120397.24255140238,-0.18586062452484,-0.94705598902217,-0.51476765727741,272446.634909271,1.0938212646819394
2026-04-04T15:05:51.319,-108273.87006533817,-219357.465619312,-120520.71852322973,-0.18538169272666,-0.94601863319865,-0.51419894382863,272701.61762484827,1.0925741074141022
2026-04-04T15:09:51.319,-108318.3043305902,-219584.38579120458,-120644.05812550688,-0.18490406856061,-0.94498310291396,-0.51363124371512,272956.3084036447,1.091329296721894
2026-04-04T15:13:51.319,-108362.62412245707,-219811.05765419602,-120767.26160097151,-0.18442774701829,-0.94394939119709,-0.51306455308379,273210.7077849598,1.0900868234423662
2026-04-04T15:17:51.319,-108406.82975297073,-220037.48164390985,-120890.32919143907,-0.18395272312406,-0.94291749111484,-0.51249886810266,273464.81630604336,1.088846678463763
2026-04-04T15:21:51.319,-108450.92153297292,-220263.65819431015,-121013.26113780787,-0.18347899193478,-0.94188739577158,-0.51193418496068,273718.63450210734,1.0876088527251548
2026-04-04T15:25:51.319,-108494.89977212287,-220489.58773771056,-121136.05768006406,-0.18300654853962,-0.94085909830899,-0.51137049986764,273972.16290633683,1.086373337216111
2026-04-04T15:29:51.319,-108538.76477890508,-220715.27070478312,-121258.71905728662,-0.18253538805982,-0.93983259190576,-0.51080780905399,274225.40204990155,1.0851401229762843
2026-04-04T15:33:51.319,-108582.51686063697,-220940.7075245672,-121381.24550765235,-0.18206550564841,-0.93880786977735,-0.5102461087707,274478.3524619671,1.083909201095063
2026-04-04T15:37:51.319,-108626.15632347648,-221165.8986244783,-121503.63726844065,-0.18159689649006,-0.93778492517573,-0.5096853952891,274731.01466970594,1.0826805627112168
2026-04-04T15:41:51.319,-108669.68347242964,-221390.84443031665,-121625.89457603852,-0.18112955580078,-0.9367637513891,-0.50912566490076,274983.3891983084,1.0814541990125186
2026-04-04T15:45:51.319,-108713.09861135807,-221615.54536627608,-121748.01766594536,-0.18066347882776,-0.93574434174168,-0.50856691391734,275235.47657099395,1.0802301012354383
2026-04-04T15:49:51.319,-108756.40204298643,-221840.00185495248,-121870.00677277772,-0.18019866084909,-0.93472668959339,-0.50800913867042,275487.27730902185,1.0790082606647111
2026-04-04T15:53:51.319,-108799.5940689098,-222064.21431735237,-121991.86213027415,-0.17973509717361,-0.93371078833965,-0.50745233551142,275738.7919317019,1.077788668633073
2026-04-04T15:57:51.319,-108842.67498960107,-222288.18317290142,-122113.58397129987,-0.17927278314061,-0.93269663141112,-0.50689650081141,275990.0209564052,1.0765713165208717
2026-04-04T16:01:51.319,-108885.64510441819,-222511.90883945287,-122235.17252785154,-0.1788117141197,-0.93168421227342,-0.50634163096097,276240.96489857533,1.0753561957557056
2026-04-04T16:05:51.319,-108928.5047116114,-222735.39173329587,-122356.62803106185,-0.17835188551055,-0.93067352442693,-0.5057877223701,276491.624271738,1.0741432978121426
2026-04-04T16:09:51.319,-108971.25410833048,-222958.6322691638,-122477.95071120423,-0.17789329274265,-0.92966456140652,-0.50523477146805,276741.9995875124,1.0729326142113362
2026-04-04T16:13:51.319,-109013.89359063184,-223181.63086024253,-122599.14079769743,-0.1774359312752,-0.92865731678131,-0.50468277470316,276992.0913556212,1.0717241365207002
2026-04-04T16:17:51.319,-109056.42345348562,-223404.3879181786,-122720.19851911007,-0.1769797965968,-0.92765178415444,-0.50413172854282,277241.90008390107,1.0705178563536117
2026-04-04T16:21:51.319,-109098.84399078277,-223626.9038530874,-122841.1241031652,-0.1765248842253,-0.92664795716282,-0.50358162947321,277491.4262783129,1.0693137653690223
2026-04-04T16:25:51.319,-109141.155495342,-223849.17907356113,-122961.91777674483,-0.1760711897076,-0.92564582947691,-0.50303247399929,277740.67044295225,1.0681118552712037
2026-04-04T16:29:51.319,-109183.3582589167,-224071.21398667697,-123082.57976589435,-0.17561870861942,-0.92464539480047,-0.50248425864458,277989.6330800591,1.0669121178093643
2026-04-04T16:33:51.319,-109225.45257220195,-224293.00899800495,-123203.11029582706,-0.17516743656512,-0.92364664687034,-0.5019369799511,278238.31469002826,1.0657145447773757
2026-04-04T16:37:51.319,-109267.43872484122,-224514.5645116159,-123323.50959092854,-0.17471736917752,-0.92264957945621,-0.50139063447918,278486.71577141935,1.064519128013428
2026-04-04T16:41:51.319,-109309.3170054333,-224735.8809300893,-123443.77787476103,-0.17426850211767,-0.92165418636038,-0.50084521880738,278734.8368209667,1.0633258593997246
2026-04-04T16:45:51.319,-109351.08770153899,-224956.95865452106,-123563.91537006779,-0.17382083107468,-0.92066046141757,-0.50030072953235,278982.67833358905,1.062134730862195
2026-04-04T16:49:51.319,-109392.75109968778,-225177.79808453127,-123683.92229877743,-0.17337435176553,-0.91966839849465,-0.4997571632687,279230.2408023998,1.0609457343701467
2026-04-04T16:53:51.319,-109434.30748538465,-225398.3996182719,-123803.79888200822,-0.17292905993488,-0.91867799149043,-0.49921451664889,279477.5247187163,1.0597588619359768
2026-04-04T16:57:51.319,-109475.75714311651,-225618.76365243454,-123923.54534007236,-0.17248495135485,-0.91768923433547,-0.49867278632309,279724.53057206963,1.0585741056148785
2026-04-04T17:01:51.319,-109517.10035635892,-225838.89058225777,-124043.1618924802,-0.1720420218249,-0.91670212099183,-0.49813196895907,279971.25885021454,1.0573914575045322
2026-04-04T17:05:51.319,-109558.33740758253,-226058.78080153491,-124162.64875794444,-0.1716002671716,-0.91571664545288,-0.49759206124209,280217.7100391386,1.0562109097448256
2026-04-04T17:09:51.319,-109599.46857825962,-226278.4347026214,-124282.00615438433,-0.17115968324846,-0.91473280174304,-0.49705305987476,280463.884623072,1.0550324545175123
2026-04-04T17:13:51.319,-109640.49414887054,-226497.85267644224,-124401.23429892983,-0.17072026593573,-0.91375058391763,-0.49651496157693,280709.7830844965,1.0538560840459748
2026-04-04T17:17:51.319,-109681.41439891007,-226717.0351124994,-124520.33340792573,-0.17028201114027,-0.91276998606261,-0.49597776308558,280955.4059041554,1.0526817905949015
2026-04-04T17:21:51.319,-109722.22960689383,-226935.98239887916,-124639.3036969357,-0.16984491479533,-0.9117910022944,-0.4954414611547,281200.75356106233,1.0515095664700174
2026-04-04T17:25:51.319,-109762.94005036456,-227154.6949222593,-124758.14538074644,-0.1694089728604,-0.91081362675964,-0.49490605255516,281445.8265325107,1.0503394040177656
2026-04-04T17:29:51.319,-109803.5460058984,-227373.1730679165,-124876.85867337165,-0.16897418132102,-0.90983785363502,-0.49437153407464,281690.62529408286,1.0491712956250767
2026-04-04T17:33:51.319,-109844.04774911114,-227591.41721973338,-124995.44378805609,-0.16854053618861,-0.90886367712707,-0.49383790251745,281935.1503196592,1.0480052337190484
2026-04-04T17:37:51.319,-109884.44555466439,-227809.42776020567,-125113.90093727953,-0.16810803350032,-0.90789109147193,-0.49330515470448,282179.4020814272,1.0468412107666798
2026-04-04T17:41:51.319,-109924.73969627176,-228027.2050704493,-125232.23033276072,-0.16767666931886,-0.90692009093517,-0.49277328747305,282423.3810498902,1.045679219274592
2026-04-04T17:45:51.319,-109964.93044670497,-228244.7495302075,-125350.43218546137,-0.1672464397323,-0.90595066981161,-0.49224229767683,282667.0876938767,1.0445192517887831
2026-04-04T17:49:51.319,-110005.01807779986,-228462.06151785774,-125468.50670558997,-0.16681734085393,-0.90498282242509,-0.49171218218569,282910.5224805489,1.0433613008943123
2026-04-04T17:53:51.319,-110045.00286046251,-228679.14141041864,-125586.45410260574,-0.16638936882212,-0.90401654312827,-0.49118293788563,283153.6858754117,1.0422053592150489
2026-04-04T17:57:51.319,-110084.8850646752,-228895.98958355692,-125704.27458522248,-0.16596251980011,-0.90305182630247,-0.49065456167866,283396.5783423215,1.0410514194134248
2026-04-04T18:01:51.319,-110124.66495950232,-229112.60641159423,-125821.96836141234,-0.16553678997588,-0.90208866635746,-0.49012705048267,283639.2003434944,1.0398994741901455
2026-04-04T18:05:51.319,-110164.34281309637,-229328.99226751394,-125939.5356384097,-0.16511217556199,-0.90112705773128,-0.48960040123138,283881.55233951565,1.038749516283967
2026-04-04T18:09:51.319,-110203.91889270379,-229545.14752296795,-126056.97662271488,-0.16468867279543,-0.90016699489001,-0.48907461087416,284123.63478934736,1.0376015384713646
2026-04-04T18:13:51.319,-110243.3934646708,-229761.07254828338,-126174.29152009796,-0.16426627793743,-0.89920847232763,-0.488549676376,284365.44815033773,1.0364555335663472
2026-04-04T18:17:51.319,-110282.7667944492,-229976.76771246918,-126291.48053560247,-0.16384498727335,-0.89825148456582,-0.48802559471735,284606.99287822907,1.0353114944201707
2026-04-04T18:21:51.319,-110322.0391466022,-230192.23338322286,-126408.54387354908,-0.16342479711251,-0.89729602615376,-0.48750236289406,284848.2694271663,1.0341694139210877
2026-04-04T18:25:51.319,-110361.21078481006,-230407.46992693702,-126525.48173753929,-0.16300570378801,-0.89634209166797,-0.48697997791724,285089.27824970556,1.0330292849940952
2026-04-04T18:29:51.319,-110400.28197187584,-230622.47770870582,-126642.29433045913,-0.16258770365664,-0.8953896757121,-0.48645843681319,285330.01979682205,1.0318911006006841
2026-04-04T18:33:51.319,-110439.25296973105,-230837.2570923316,-126758.98185448271,-0.16217079309869,-0.89443877291678,-0.48593773662328,285570.4945179185,1.0307548537386033
2026-04-04T18:37:51.319,-110478.1240394413,-231051.80844033122,-126875.5445110759,-0.1617549685178,-0.89348937793943,-0.48541787440386,285810.70286083355,1.0296205374416079
2026-04-04T18:41:51.319,-110516.89544121185,-231266.13211394259,-126991.98250099987,-0.16134022634086,-0.89254148546406,-0.48489884722618,286050.64527184964,1.0284881447792138
2026-04-04T18:45:51.319,-110555.56743439316,-231480.22847313088,-127108.29602431465,-0.1609265630178,-0.89159509020112,-0.48438065217625,286290.32219570107,1.0273576688564476
2026-04-04T18:49:51.319,-110594.14027748647,-231694.09787659498,-127224.48528038271,-0.16051397502152,-0.89065018688734,-0.48386328635478,286529.7340755822,1.0262291028136508
2026-04-04T18:53:51.319,-110632.61422814922,-231907.7406817737,-127340.55046787241,-0.16010245884768,-0.8897067702855,-0.48334674687706,286768.88135315524,1.0251024398261694
2026-04-04T18:57:51.319,-110670.98954320056,-232121.15724485202,-127456.49178476154,-0.1596920110146,-0.88876483518433,-0.48283103087289,287007.7644685584,1.0239776731042012
2026-04-04T19:01:51.319,-110709.26647862671,-232334.34792076732,-127572.30942834077,-0.15928262806315,-0.88782437639828,-0.48231613548645,287246.38386041357,1.0228547958924974
2026-04-04T19:05:51.319,-110747.44528958641,-232547.31306321552,-127688.0035952171,-0.15887430655652,-0.88688538876737,-0.48180205787626,287484.73996583413,1.0217338014701594
2026-04-04T19:09:51.319,-110785.52623041622,-232760.05302465722,-127803.57448131726,-0.1584670430802,-0.88594786715705,-0.48128879521504,287722.833220433,1.02061468315043
2026-04-04T19:13:51.319,-110823.50955463588,-232972.56815632372,-127919.02228189114,-0.15806083424175,-0.88501180645799,-0.48077634468961,287960.6640583299,1.0194974342804084
2026-04-04T19:17:51.319,-110861.39551495359,-233184.85880822313,-128034.34719151517,-0.15765567667073,-0.88407720158595,-0.48026470350086,288198.2329121596,1.0183820482408943
2026-04-04T19:21:51.319,-110899.18436327127,-233396.92532914632,-128149.54940409564,-0.15725156701853,-0.88314404748159,-0.47975386886361,288435.54021307896,1.0172685184461132
2026-04-04T19:25:51.319,-110936.87635068978,-233608.76806667287,-128264.62911287208,-0.15684850195827,-0.88221233911032,-0.47924383800651,288672.58639077493,1.0161568383435038
2026-04-04T19:29:51.319,-110974.47172751412,-233820.38736717706,-128379.58651042053,-0.15644647818465,-0.88128207146214,-0.478734608172,288909.37187347194,1.0150470014135202
2026-04-04T19:33:51.319,-111011.97074325859,-234031.78357583363,-128494.4217886569,-0.15604549241382,-0.88035323955149,-0.47822617661619,289145.8970879393,1.0139390011694067
2026-04-04T19:37:51.319,-111049.37364665192,-234242.9570366238,-128609.13513884014,-0.15564554138327,-0.87942583841705,-0.47771854060875,289382.16245949874,1.012832831156937
2026-04-04T19:41:51.319,-111086.68068564242,-234453.90809234086,-128723.72675157558,-0.15524662185171,-0.87849986312163,-0.47721169743288,289618.1684120318,1.0117284849542694
2026-04-04T19:45:51.319,-111123.892107403,-234664.63708459615,-128838.19681681813,-0.15484873059892,-0.87757530875201,-0.47670564438518,289853.91536798695,1.0106259561717046
2026-04-04T19:49:51.319,-111161.0081583362,-234875.14435382467,-128952.54552387548,-0.15445186442564,-0.87665217041873,-0.47620037877558,290089.40374838724,1.0095252384514377
2026-04-04T19:53:51.319,-111198.02908407933,-235085.43023929073,-129066.77306141128,-0.15405602015345,-0.87573044325602,-0.47569589792725,290324.6339728374,1.0084263254674175
2026-04-04T19:57:51.319,-111234.95512950928,-235295.49507909376,-129180.87961744833,-0.15366119462467,-0.87481012242158,-0.47519219917652,290559.6064595309,1.0073292109250866
2026-04-04T20:01:51.319,-111271.78653874762,-235505.33921017378,-129294.86537937172,-0.15326738470219,-0.87389120309646,-0.4746892798728,290794.32162525714,1.0062338885611957
2026-04-04T20:05:51.319,-111308.52355516546,-235714.9629683171,-129408.73053393199,-0.15287458726942,-0.87297368048488,-0.47418713737847,291028.7798854088,1.0051403521435704
2026-04-04T20:09:51.319,-111345.16642138836,-235924.36668816174,-129522.47526724814,-0.15248279923009,-0.87205754981415,-0.47368576906885,291262.9816539887,1.0040485954709815
2026-04-04T20:13:51.319,-111381.71537930124,-236133.5507032031,-129636.09976481083,-0.15209201750822,-0.87114280633443,-0.47318517233207,291496.92734361684,1.0029586123728524
2026-04-04T20:17:51.319,-111418.17067005318,-236342.51534579933,-129749.60421148539,-0.15170223904795,-0.87022944531865,-0.47268534456901,291730.6173655374,1.0018703967091205
